date,KORFBEV,KORWHLS,KORMCMP,KORELEC,KORCNST,KORMACH,KOROCOINF,KOEMPTOTO,KOHWRWEMP,KOWRCDURE,KOCONPRCF,KOEQUIPTE,KOWRCCNSE,KOIMPCONA
2016-02-29,,,,,,,0.110314407,-0.201364024,0.070769844,3.257617043,0.429612438,0.46729057,-1.762160135,-12.17599195
2016-03-04,-0.108460659,-0.003001417,0.032291865,0.055561877,-0.013703189,0.024370103,,,,,,,,
2016-03-11,-0.010868733,0.034509083,0.062408827,0.086045889,0.02095099,0.084072435,,,,,,,,
2016-03-18,0.010930374,0.033339469,0.069113075,0.086512393,0.019027004,0.079506759,,,,,,,,
2016-03-25,-0.019338802,-0.011002774,0.048513556,0.068827216,0.036229014,0.041023112,,,,,,,,
2016-03-31,,,,,,,0.110192849,-0.152241789,0.173569542,4.634517518,-0.261739143,0.928080907,2.089135903,15.90830921
2016-04-01,-0.038296543,-0.033064001,0.031456187,0.046296804,0.031174413,0.021556831,,,,,,,,
2016-04-08,-0.031079425,-0.038804888,0.013294141,0.004460974,-0.00904197,0.002753827,,,,,,,,
2016-04-15,-0.067259282,-0.021393443,0.024188681,0.016061478,0.007321339,0.053236201,,,,,,,,
2016-04-22,-0.037064441,-0.010823018,0.016467167,-0.004445245,0.030945986,0.058162322,,,,,,,,
2016-04-29,-0.022290838,-0.001185936,0.001435818,-0.028105123,0.061220198,0.078315062,,,,,,,,
2016-04-30,,,,,,,0.110071558,0.003808871,-5.124041176,-3.107770305,0.188521212,-0.46296379,-0.436205708,1.50033703
2016-05-06,0.003395435,-0.016130576,0.001134155,0.006878096,0.012943049,0.045587904,,,,,,,,
2016-05-13,0.033269158,-0.023412224,-0.019161386,-0.027511251,-0.004813191,0.024404097,,,,,,,,
2016-05-20,0.030068518,-0.059942741,-0.038303771,-0.027870704,-0.070016376,-0.002520742,,,,,,,,
2016-05-27,0.003448797,-0.067766305,-0.015338794,0.00855078,-0.104377397,0.020080555,,,,,,,,
2016-05-31,,,,,,,0.548547728,0.152235995,4.406134168,2.862672143,0.062761508,1.268028518,1.302950029,-2.250072781
2016-06-03,-0.019534597,-0.044044739,0.016295444,0.058200678,-0.094453305,0.021111343,,,,,,,,
2016-06-10,-0.040606857,-0.026324604,0.043354875,0.082186193,-0.027574706,0.051553749,,,,,,,,
2016-06-17,-0.100904309,-0.049779057,0.027334395,0.098458093,-0.070063017,-0.006684794,,,,,,,,
2016-06-24,-0.100970707,-0.059306677,0.009492795,0.073565816,-0.062318559,-0.058983296,,,,,,,,
2016-06-30,,,,,,,0.436681917,0.29619525,0.038538491,3.2591901,-0.020916126,6.539725885,0.752287266,2.809123853
2016-07-01,-0.046080765,-0.017878134,0.029834041,0.083296213,-0.022218084,-0.038661563,,,,,,,,
2016-07-08,-0.0545,-0.034863666,-0.000857,0.045202146,-0.0632,-0.053944362,,,,,,,,
2016-07-15,-0.030854897,0.004195513,0.029783363,0.068250799,-0.021907873,0.003574835,,,,,,,,
2016-07-22,4.37e-05,0.034037534,0.042181499,0.068706485,0.03879806,0.047347902,,,,,,,,
2016-07-29,-0.015482345,0.01872998,0.036518978,0.070151632,0.079664269,0.104142318,,,,,,,,
2016-07-31,,,,,,,0.543184388,0.162912764,-0.061304657,-10.9062265,-0.188442267,-6.998968942,-2.603183872,-10.03402309
2016-08-05,-0.054820465,0.012262602,0.021608228,0.065346234,0.08669935,0.106200952,,,,,,,,
2016-08-12,0.006383822,0.02261036,0.023144045,0.03991568,0.102082303,0.093327916,,,,,,,,
2016-08-19,-0.070259215,0.024574348,0.026626659,0.086639295,0.083701804,0.054275584,,,,,,,,
2016-08-26,-0.080077349,0.029541286,0.012639309,0.048600593,0.037014534,0.026347236,,,,,,,,
2016-08-31,,,,,,,0.432433106,0.400469008,-0.494402114,0.660068403,0.261629577,8.172315737,1.526747213,15.64043567
2016-09-02,-0.067207297,0.024914914,0.008012899,0.020756984,-0.01208104,0.002633389,,,,,,,,
2016-09-09,-0.0957,-0.0129,0.00025,0.009813709,-0.0242,0.000861,,,,,,,,
2016-09-16,-0.08127116,-0.03567369,-0.033438427,-0.048840693,-0.066072375,0.001954197,,,,,,,,
2016-09-23,0.01162663,-0.011726953,-0.005590133,-0.037078257,-0.021114164,0.006478042,,,,,,,,
2016-09-30,0.026411668,-0.00298,0.001374326,-0.004478061,0.002686344,-0.00023,0.0,-0.196256102,0.507958979,0.0,0.593968297,-2.360624638,-2.631730832,-4.72183479
2016-10-07,0.026603518,0.051229231,0.018283341,0.061062283,0.021393693,-0.033934814,,,,,,,,
2016-10-14,0.0193,0.067268414,-0.000144,0.020678381,0.0495,-0.0665441,,,,,,,,
2016-10-21,-0.021300965,0.045486257,-0.002548628,0.023372658,0.036598063,-0.060453929,,,,,,,,
2016-10-28,-0.043306338,0.035362134,-0.020166657,0.015930478,-0.018215873,-0.073155424,,,,,,,,
2016-10-31,,,,,,,0.107816722,0.113271675,-0.328911091,6.371581439,0.134973804,0.541419839,3.171397549,1.030759856
2016-11-04,-0.040217245,-0.046212014,-0.037746986,-0.019346114,-0.044142841,-0.098678942,,,,,,,,
2016-11-11,-0.025428023,-0.049304135,-0.033862955,-0.034296766,-0.021551387,-0.043948803,,,,,,,,
2016-11-18,0.018524476,-0.066844226,-0.020324483,-0.001655576,-0.057279041,-0.052064848,,,,,,,,
2016-11-25,-0.014838065,-0.090873949,-0.013545346,0.018575997,-0.079759508,-0.054170341,,,,,,,,
2016-11-30,,,,,,,0.537346806,0.177201396,0.340793667,-0.495050516,-0.145363955,3.814021602,-0.323450417,1.206164287
2016-12-02,-0.017990088,-0.077024067,0.005220783,0.052093052,-0.056635273,-0.053611405,,,,,,,,
2016-12-09,-0.006960919,-0.045218697,0.045424203,0.091903053,-0.061882469,-0.039974749,,,,,,,,
2016-12-16,0.001982306,-0.032471513,0.056997795,0.110309811,-0.040822112,-0.022124832,,,,,,,,
2016-12-23,-0.018387439,-0.014857091,0.058143315,0.093372737,0.007310156,0.01952867,,,,,,,,
2016-12-30,-0.010154505,-0.003444182,0.050913228,0.066403607,0.030756707,0.049648106,,,,,,,,
2016-12-31,,,,,,,0.534474816,0.372229858,-0.107102178,4.250791747,0.103852954,2.666824708,1.180904759,-4.489704299
2017-01-06,-0.022924881,0.002972058,0.041298263,0.044805506,0.054698266,0.087152529,,,,,,,,
2017-01-13,-0.041938716,-0.00516241,0.04255199,0.055749307,0.033267644,0.067062608,,,,,,,,
2017-01-20,-0.021109847,-0.010448138,0.027155573,0.041943391,-0.018658128,0.013141484,,,,,,,,
2017-01-27,-0.015634981,0.002904894,0.044444029,0.102047858,-0.01944529,-0.027907437,,,,,,,,
2017-01-31,,,,,,,0.531633363,-0.217905936,-0.210335989,-5.248306252,1.063455379,-3.922071315,-1.288954473,0.440568163
2017-02-03,0.027756562,0.010802413,0.027955158,0.086813037,-0.015747084,-0.075280661,,,,,,,,
2017-02-10,0.059510341,0.027777979,0.00107434,0.037568218,0.00208144,-0.061754694,,,,,,,,
2017-02-17,0.050444568,0.024684203,0.002802127,0.017484317,0.03068851,-0.059935416,,,,,,,,
2017-02-24,0.0632,0.041829558,0.000242,-0.007989318,0.0576,-0.030454246,,,,,,,,
2017-02-28,,,,,,,0.317628642,0.221658774,-0.162065404,3.206193246,0.266666825,5.528531566,1.608613775,-12.57494469
2017-03-03,0.013588023,-0.005902793,-0.007064341,-0.009629655,0.061700637,-0.041535121,,,,,,,,
2017-03-10,-0.009696319,-0.019327185,0.014267446,0.023046511,0.051324194,-0.014665402,,,,,,,,
2017-03-17,-0.028876139,0.006964479,0.044455557,0.083195352,0.052903856,0.028300908,,,,,,,,
2017-03-24,-0.020609319,-0.004878984,0.038184997,0.07913579,0.05685724,0.032560638,,,,,,,,
2017-03-31,-0.000908,0.017461117,0.036630883,0.061812172,0.033215683,0.039417558,0.421941554,0.209934473,0.031781297,0.363416511,-0.061475412,3.906746819,-1.500564062,24.24573293
2017-04-07,0.017569442,0.053243183,0.024363166,0.046986315,0.023644585,0.047486506,,,,,,,,
2017-04-14,0.0114,0.02899985,-0.000815,0.023040792,-0.00312,-0.00638012,,,,,,,,
2017-04-21,0.0446918,0.049438654,-0.010047438,-0.01074501,0.005212812,-0.027338653,,,,,,,,
2017-04-28,0.017269724,0.032334525,0.022700938,0.065737211,0.001668901,-0.025132049,,,,,,,,
2017-04-30,,,,,,,0.21030502,-0.078673789,-0.120795294,1.678696495,-0.133326516,-2.227695028,0.645858004,-8.248400996
2017-05-05,0.02489449,0.02192321,0.046584542,0.08486768,0.006211719,-0.005098413,,,,,,,,
2017-05-12,0.061408441,0.038118696,0.07326141,0.089150652,0.020446677,0.02989467,,,,,,,,
2017-05-19,0.052761895,0.043100768,0.072429495,0.07518325,0.013528582,0.052982585,,,,,,,,
2017-05-26,0.067977549,0.049998295,0.083824789,0.077986501,0.05175629,0.082038547,,,,,,,,
2017-05-31,,,,,,,0.419287826,-0.011244167,0.166176269,0.237529803,0.112826311,3.275822775,0.0,0.778609214
2017-06-02,0.09202393,0.097468712,0.059375829,0.035609963,0.051528562,0.069851683,,,,,,,,
2017-06-09,0.073935871,0.07100123,0.043075289,0.029778606,0.014899342,0.05340941,,,,,,,,
2017-06-16,0.025354838,0.028595293,0.030314592,0.029173826,0.006902423,0.066418034,,,,,,,,
2017-06-23,-0.008953727,-0.010647151,0.033363597,0.067462157,-0.039225345,0.021123957,,,,,,,,
2017-06-30,-0.046037907,-0.015961376,0.021568484,0.054276735,-0.046950478,-0.007374651,0.208986492,0.003748196,0.057217207,0.944517057,-0.215506266,3.355393992,0.854706058,3.136926367
2017-07-07,-0.080648207,-0.050808897,0.013350692,0.047727833,-0.01581233,0.001511103,,,,,,,,
2017-07-14,-0.089275545,-0.039905897,0.037381589,0.090843252,-0.01348349,-0.053178354,,,,,,,,
2017-07-21,-0.057760924,-0.020821808,0.037616318,0.079927748,0.036858504,-0.032889645,,,,,,,,
2017-07-28,-0.016102129,-0.018904383,-0.001365216,-0.014231764,0.015785737,-0.004387379,,,,,,,,
2017-07-31,,,,,,,0.104329691,0.198453625,-0.124097082,-1.658805808,0.16423736,-3.071437341,-0.854706058,3.310602836
2017-08-04,-0.022832838,-0.040803834,0.001114646,-0.012182767,-0.044998029,0.015124213,,,,,,,,
2017-08-11,-0.003073012,-0.058374176,-0.047228105,-0.092906547,-0.068714734,-0.004254408,,,,,,,,
2017-08-18,0.0180208,-0.052441058,-0.035182606,-0.069659441,-0.090762002,0.023046233,,,,,,,,
2017-08-25,-0.008283957,-0.050997298,-0.015018546,-0.027767819,-0.100832437,0.013551291,,,,,,,,
2017-08-31,,,,,,,0.312337578,-0.044898418,-0.268447468,-3.278982282,0.572715822,-0.094562655,-0.322407587,9.694709989
2017-09-01,-0.018397468,-0.0742,-0.002814278,0.000663,-0.071072881,0.000395,,,,,,,,
2017-09-08,-0.015675526,-0.079729062,0.023688259,0.072427285,-0.072239048,-0.02837071,,,,,,,,
2017-09-15,-0.009518458,-0.060021602,0.050422311,0.112902037,-0.069030733,0.031759325,,,,,,,,
2017-09-22,-0.037235803,-0.079926372,0.039198387,0.119524643,-0.084463199,-0.019657561,,,,,,,,
2017-09-29,-0.036140832,-0.040323953,0.035521498,0.088865879,-0.063327502,-0.001364521,,,,,,,,
2017-09-30,,,,,,,0.518404479,0.231758477,-0.404190737,5.873467432,0.112113348,6.943427516,2.550616484,-5.87970246
2017-10-06,-0.026184898,-0.007948805,0.032598731,0.068803125,-0.041933622,0.018934795,,,,,,,,
2017-10-13,-0.022141088,0.045735337,0.054056723,0.073961377,-0.006256674,0.02120541,,,,,,,,
2017-10-20,-0.003767436,0.05881072,0.044072829,0.028488636,0.030367742,0.05214088,,,,,,,,
2017-10-27,0.029269066,0.06625558,0.040184811,0.007537515,0.046533442,0.046216014,,,,,,,,
2017-10-31,,,,,,,0.0,0.0,0.426349241,-2.71403089,-0.091719752,-19.20777317,-1.267176407,-13.58817746
2017-11-03,0.034385854,0.068302089,0.074809674,0.078766293,0.028756723,0.019989468,,,,,,,,
2017-11-10,0.052483094,0.059139308,0.054937451,0.055285044,0.019862471,0.014495519,,,,,,,,
2017-11-17,0.038393707,0.02204749,0.028979144,0.030904425,-0.046572837,-0.024654183,,,,,,,,
2017-11-24,0.02811501,0.019799961,0.030804547,0.045622477,-0.080139537,0.005805559,,,,,,,,
2017-11-30,,,,,,,0.412797284,0.044794506,-0.6991703,7.042724897,-0.747074037,10.45045344,3.754351246,13.95269791
2017-12-01,0.005661883,0.013690028,-0.025935491,-0.055931435,-0.07266904,0.004903845,,,,,,,,
2017-12-08,-0.025052349,-0.011916491,-0.049814906,-0.068780271,-0.078599841,-0.012254839,,,,,,,,
2017-12-15,-0.000104,0.003569445,-0.046107008,-0.084946609,-0.011422867,0.010303481,,,,,,,,
2017-12-22,-0.020190411,-0.031772983,-0.059552957,-0.099080494,-0.004158298,-0.015965177,,,,,,,,
2017-12-29,-0.017748029,-0.024728376,-0.027222909,-0.038831341,0.026350896,-0.01055209,,,,,,,,
2017-12-31,,,,,,,-0.309438101,0.420833722,-0.458555357,-5.146933523,0.358882723,2.379931462,-2.172873899,-3.942691998
2018-01-05,0.000784,-0.01729384,0.013235733,0.020501161,0.060317882,0.040672606,,,,,,,,
2018-01-12,-0.007970926,0.01530971,-0.001826104,-0.04358641,0.072090022,0.046326729,,,,,,,,
2018-01-19,-0.006628599,0.048520829,0.014853167,-0.013002355,0.069490633,0.052097545,,,,,,,,
2018-01-26,0.040514199,0.091237235,0.037788904,0.011493901,0.082243107,0.09903916,,,,,,,,
2018-01-31,,,,,,,0.412371718,0.107716604,-0.061371282,2.549384883,0.418773913,7.34357936,1.453815845,10.62747798
2018-02-02,0.036946404,0.086024604,-0.005866285,-0.070520871,0.079539472,0.071350615,,,,,,,,
2018-02-09,-0.014115294,-0.008957767,-0.060876655,-0.104198667,-0.042910247,-0.003930995,,,,,,,,
2018-02-16,-0.059348529,-0.038900475,-0.019269527,-0.002230165,-0.067513841,-0.044944664,,,,,,,,
2018-02-23,-0.038602096,-0.044081015,-0.030938569,-0.046183498,-0.045463148,-0.049070618,,,,,,,,
2018-02-28,,,,,,,0.308166654,-0.767686561,0.537069487,1.814108707,0.76154097,-0.789824202,1.127638807,-17.49748156
2018-03-02,-0.092811857,-0.090709854,-0.04153009,-0.053784762,-0.115533159,-0.105939324,,,,,,,,
2018-03-09,-0.040579164,-0.027416211,0.030604747,0.075056324,-0.009059874,-0.057219666,,,,,,,,
2018-03-16,0.013658427,0.013443999,0.059530001,0.098746012,0.034318285,0.002573366,,,,,,,,
2018-03-23,-0.019379714,-0.018311291,0.006760334,0.035270247,-0.015021115,-0.014435098,,,,,,,,
2018-03-30,0.01270101,0.028059167,0.015873731,0.050687192,0.047609941,0.012426831,,,,,,,,
2018-03-31,,,,,,,0.204918104,0.246600035,-1.154245532,2.988600953,-0.11133041,-5.431198935,1.115064772,15.0282203
2018-04-06,0.028136376,0.043823529,0.004475587,0.009380719,0.042144161,-0.020288744,,,,,,,,
2018-04-13,0.006407006,0.034898826,-0.003841988,-0.015150087,0.041792191,-0.019524476,,,,,,,,
2018-04-20,0.035935528,0.03798306,0.013565752,0.014519177,0.171073425,0.042376675,,,,,,,,
2018-04-27,0.044386831,0.042112098,0.031587255,0.054591048,0.167655342,0.020271898,,,,,,,,
2018-04-30,,,,,,,0.0,0.059690358,0.111583304,0.0,0.182112555,-3.985347144,-0.809721023,-0.758684701
2018-05-04,0.03144476,-0.004379985,0.011911079,0.043874841,0.247658377,0.067087196,,,,,,,,
2018-05-11,0.044139749,-0.000507,0.011454447,0.037604036,0.215358417,0.104484409,,,,,,,,
2018-05-18,0.030529543,0.008160761,-0.011048732,-0.013597371,0.202778611,0.063867545,,,,,,,,
2018-05-25,-0.003956115,-0.01662376,-0.004059122,0.020489301,0.069312949,-0.030596215,,,,,,,,
2018-05-31,,,,,,,0.204499049,-0.216547277,-0.308567526,-3.326248995,0.050528019,-2.251685928,-0.918842605,1.900398093
2018-06-01,0.029166618,-0.0132,-0.003485554,-9.02e-05,0.078053602,0.00759,,,,,,,,
2018-06-08,0.075673648,-0.010519123,-0.002777126,-0.012006935,0.01020198,-0.002178594,,,,,,,,
2018-06-15,0.062878576,-0.026742113,-0.021403766,-0.03126598,-0.059527494,-0.045866566,,,,,,,,
2018-06-22,0.062387881,-0.046355728,-0.042454041,-0.057909445,-0.104637364,-0.063390438,,,,,,,,
2018-06-29,0.039774231,-0.028841452,-0.064038043,-0.093310957,-0.130625252,-0.078099545,,,,,,,,
2018-06-30,,,,,,,0.204081703,0.123265428,-6.500074621,-0.906008462,-0.202265441,-4.869115917,0.511510067,-2.81257155
2018-07-06,-0.038664081,-0.058950354,-0.086186368,-0.096730926,-0.166904788,-0.145433313,,,,,,,,
2018-07-13,-0.062336892,-0.082409592,-0.051681689,-0.032229017,-0.142904563,-0.137511179,,,,,,,,
2018-07-20,-0.103092884,-0.0936,-0.035637298,-0.000249,-0.136832652,-0.126,,,,,,,,
2018-07-27,-0.074901974,-0.063842534,-0.019490774,0.002362492,-0.044011369,-0.034481065,,,,,,,,
2018-07-31,,,,,,,0.101884879,-0.11579047,4.780595107,0.227272825,-0.192531853,0.0,0.407332539,1.160838838
2018-08-03,-0.051533401,-0.045582786,-0.001121278,0.001878308,0.009309498,0.015541468,,,,,,,,
2018-08-10,-0.042100461,-0.010534788,-0.004098444,-0.03037931,0.023132245,0.048904321,,,,,,,,
2018-08-17,-0.068010391,-0.007711114,-0.032161898,-0.079787644,0.042303105,0.066440133,,,,,,,,
2018-08-24,-0.0534,0.007215327,0.000317,-0.029981309,0.0814,0.065132796,,,,,,,,
2018-08-31,-0.062895332,-0.003421694,0.024051,0.028245941,0.018629822,0.016138088,0.20345887,-0.142119853,0.355875277,1.240850664,0.87857167,-0.20811662,-0.305343749,0.422771969
2018-09-07,-0.080968212,-0.008279535,0.00173311,-0.012742435,0.026360941,0.028239141,,,,,,,,
2018-09-14,-0.03236273,0.031240575,0.02559771,0.028861041,0.091632086,0.03032746,,,,,,,,
2018-09-21,-0.000237,0.046804545,0.034344641,0.035272928,0.04372126,0.067420989,,,,,,,,
2018-09-28,0.00271,0.051817611,6.84e-05,-0.031266028,0.0261,0.045787564,,,,,,,,
2018-09-30,,,,,,,-0.101677691,0.414574162,0.354049804,-6.125542611,0.761221624,-3.067400718,-1.644435823,-12.58713755
2018-10-05,-0.02658408,0.017381146,-0.03976358,-0.057989357,0.019091867,0.055192234,,,,,,,,
2018-10-12,-0.061476217,-0.056050123,-0.071678712,-0.045901595,-0.137923669,-0.083378069,,,,,,,,
2018-10-19,-0.052651107,-0.077563871,-0.090178796,-0.064829624,-0.156638099,-0.098231345,,,,,,,,
2018-10-26,-0.08122741,-0.168254516,-0.164612773,-0.135607425,-0.251576163,-0.225902323,,,,,,,,
2018-10-31,,,,,,,0.101677691,0.078239977,-0.320228845,4.543588717,-0.179766352,4.925039276,1.33815687,24.5043547
2018-11-02,-0.087454577,-0.130070666,-0.089095641,-0.032309499,-0.2053403,-0.196545662,,,,,,,,
2018-11-09,-0.041992553,-0.102821464,-0.056625001,-0.00858395,-0.149919046,-0.153899344,,,,,,,,
2018-11-16,0.015275846,-0.059447763,-0.035960883,-0.013057204,-0.063682774,-0.103684625,,,,,,,,
2018-11-23,0.037820483,-0.016713106,-0.024565784,-0.011158627,-0.006251639,-0.050001579,,,,,,,,
2018-11-30,0.065375115,0.024435835,0.001315616,-0.015324182,0.084609744,0.018327119,0.101574412,0.390284287,-0.173105735,2.474816969,-0.712246578,-5.247793725,1.017302771,-12.41306183
2018-12-07,0.078013343,0.016692519,-0.026772943,-0.076198357,0.085681945,0.005280872,,,,,,,,
2018-12-14,0.070051793,0.030356714,-0.033860495,-0.118585679,0.112102216,0.010781183,,,,,,,,
2018-12-21,0.026103564,0.027,-0.026665861,-0.104057952,0.094940277,-3.93e-05,,,,,,,,
2018-12-28,3.92e-05,0.003780871,-0.022026295,-0.083501615,0.056251929,0.001643436,,,,,,,,
2018-12-31,,,,,,,0.0,-0.037104375,-0.049669215,-1.680711832,-0.34288053,-2.952647518,0.202224538,-0.19023932
2019-01-04,0.024448358,-0.00837963,-0.045159592,-0.104706281,0.004294003,-0.001219076,,,,,,,,
2019-01-11,0.011493303,-0.00191817,0.011526061,0.016503654,0.005987244,0.035568532,,,,,,,,
2019-01-18,0.004460571,0.00937141,0.045827573,0.075781672,0.015321012,0.09370008,,,,,,,,
2019-01-25,0.005150541,0.034113437,0.087306541,0.144662581,0.067625519,0.095470124,,,,,,,,
2019-01-31,,,,,,,0.405269045,0.063069248,-0.054532939,-1.47982211,-0.111184122,7.275935428,2.690745292,11.46043157
2019-02-01,0.002865914,0.038837715,0.11491919,0.185630075,0.08970257,0.104972768,,,,,,,,
2019-02-08,-0.003624063,0.024333941,0.083820567,0.134082066,0.075841204,0.095273975,,,,,,,,
2019-02-15,0.000551,0.020222543,0.061147749,0.101983724,0.038860069,0.027477914,,,,,,,,
2019-02-22,0.006643657,0.021618723,0.050673735,0.078680995,0.010714181,0.002481686,,,,,,,,
2019-02-28,,,,,,,-0.405269045,0.066735877,-0.36763735,-1.269491948,0.433927721,-12.04956899,-5.352110144,-35.67122636
2019-03-01,-0.001157854,0.016059718,-0.001204587,-0.012365788,-0.071463223,-0.058489673,,,,,,,,
2019-03-08,-0.012690531,0.014182924,-0.030843209,-0.041766935,-0.112998689,-0.110768436,,,,,,,,
2019-03-15,0.014491207,0.043870844,-0.016793244,-0.030862999,-0.081331511,-0.113769469,,,,,,,,
2019-03-22,-0.011737869,0.021584788,-0.01390492,-0.00376547,-0.090099387,-0.097128606,,,,,,,,
2019-03-29,0.002874524,0.011224172,-0.039725773,-0.028154537,-0.045309534,-0.081199488,,,,,,,,
2019-03-31,,,,,,,0.101471343,0.199940825,-0.699890239,7.385906114,-0.191503359,5.877397528,5.056688954,29.50258191
2019-04-05,-0.0049735,0.026811533,0.02966683,0.0581054,0.021514064,0.030971402,,,,,,,,
2019-04-12,-0.004775646,0.043007818,0.050104517,0.07163457,0.011165821,0.045992767,,,,,,,,
2019-04-19,-0.030899177,0.024029315,0.026244153,0.023002221,-0.00873141,0.04138959,,,,,,,,
2019-04-26,-0.013590917,-0.000821,0.011542474,-0.002694356,-0.001544621,0.032425762,,,,,,,,
2019-04-30,,,,,,,0.0,-0.15547497,-0.122059977,-3.624779039,0.362538161,7.911345734,-1.791092657,5.421345003
2019-05-03,-0.014294305,-0.007031324,0.011787259,0.004401104,-0.012321823,0.015661751,,,,,,,,
2019-05-10,-0.035293292,-0.061514133,-0.067316753,-0.080074843,-0.057833902,-0.076340656,,,,,,,,
2019-05-17,-0.067391213,-0.096259913,-0.096993407,-0.110433746,-0.01595174,-0.072635402,,,,,,,,
2019-05-24,-0.068161614,-0.104488018,-0.08578999,-0.075137144,-0.031627008,-0.085185607,,,,,,,,
2019-05-31,-0.085075871,-0.105237275,-0.077564161,-0.078863506,-0.021083563,-0.064341633,0.606675268,0.062959467,-0.274577987,0.0,0.170742772,-4.565108003,0.700353038,-3.399685006
2019-06-07,-0.073020542,-0.083065002,-0.03507747,-0.025059659,0.03224546,-0.029918971,,,,,,,,
2019-06-14,-0.002085737,-0.034386738,0.013537881,0.018344712,0.096178419,0.049858629,,,,,,,,
2019-06-21,0.020180008,0.000704,0.048537875,0.061400073,0.071477298,0.077814426,,,,,,,,
2019-06-28,0.018430017,0.019246302,0.058257185,0.082768827,0.057843048,0.046832779,,,,,,,,
2019-06-30,,,,,,,0.201409937,0.214505057,-0.088087935,-2.262539952,-0.160691006,-4.450001697,-1.405645634,-15.10920538
2019-07-05,0.025551599,0.01733564,0.037301698,0.043796231,0.016961938,0.029218175,,,,,,,,
2019-07-12,-0.014441266,-0.024704416,0.017142216,0.050442558,-0.087442122,-0.019699689,,,,,,,,
2019-07-19,-0.053497237,-0.049887816,0.006978251,0.049678078,-0.134863326,-0.046060759,,,,,,,,
2019-07-26,-0.071770989,-0.067211964,-0.02028445,0.024398215,-0.149772781,-0.063398829,,,,,,,,
2019-07-31,,,,,,,0.201005093,-0.018473703,-0.284764216,-2.314918187,-0.301993384,4.979383558,-0.506843457,17.27749449
2019-08-02,-0.100292928,-0.095734507,-0.057603017,-0.01936904,-0.169172169,-0.074525707,,,,,,,,
2019-08-09,-0.129759962,-0.111338661,-0.081188233,-0.056278792,-0.152542784,-0.085186261,,,,,,,,
2019-08-16,-0.119141571,-0.103501151,-0.071536393,-0.05162792,-0.129660569,-0.071143205,,,,,,,,
2019-08-23,-0.094197105,-0.062241702,-0.063139605,-0.064485817,-0.069473648,-0.053071615,,,,,,,,
2019-08-30,-0.05709238,-0.043418742,-0.027191772,-0.036641954,-0.029263154,-0.014317665,,,,,,,,
2019-08-31,,,,,,,0.300752106,0.350418093,0.468752247,6.351340572,0.241667623,0.631581047,3.691192111,-3.414965985
2019-09-06,0.003704898,-0.004708549,0.038243852,0.051953665,-0.003177842,0.021060237,,,,,,,,
2019-09-13,0.045906518,0.044740497,0.068307769,0.075565616,0.059470148,0.060657926,,,,,,,,
2019-09-20,0.074983095,0.053596751,0.086814999,0.099260656,0.094838797,0.082739407,,,,,,,,
2019-09-27,0.061631073,0.015316141,0.059775499,0.08046404,0.054348222,0.047546875,,,,,,,,
2019-09-30,,,,,,,0.2998503,0.077295401,-0.855098568,1.418463499,0.36140989,-2.443031751,-2.579508101,-6.242697571
2019-10-04,0.020865584,-0.013453607,0.026065562,0.044558433,0.029281115,0.019301613,,,,,,,,
2019-10-11,-0.000648,-0.021424968,0.015747559,0.03514495,-0.014152742,-0.02582064,,,,,,,,
2019-10-18,-0.00639,-0.02282223,-0.000893,0.018646441,-0.0242,-0.031890264,,,,,,,,
2019-10-25,-0.007986259,-0.010610408,0.013888609,0.036725519,-0.059647654,-0.063904084,,,,,,,,
2019-10-31,,,,,,,0.298953885,0.326923721,0.241671701,-1.198924443,0.250212811,3.797924807,0.301053915,9.577695539
2019-11-01,0.01891113,0.031522819,0.037274,0.053659466,-0.04487545,-0.049813001,,,,,,,,
2019-11-08,0.042349617,0.073276678,0.047784224,0.063166008,0.018306767,-0.010246154,,,,,,,,
2019-11-15,0.048610926,0.069865491,0.051945218,0.076415182,0.002911614,-0.019503792,,,,,,,,
2019-11-22,0.011835138,0.021545851,0.006386521,0.021573367,-0.019825624,-0.058328729,,,,,,,,
2019-11-29,-0.005400125,0.012182085,-0.013623011,-0.012523273,-0.024971602,-0.039026913,,,,,,,,
2019-11-30,,,,,,,0.0,0.05499441,-0.104974055,3.871451218,-0.561348707,-1.670184962,3.058945952,-14.63368431
2019-12-06,-0.022094698,-0.00982268,-0.027834497,-0.021340552,-0.055269046,-0.040656501,,,,,,,,
2019-12-13,-0.020031861,-0.007339546,0.009723,0.033508326,-0.020967868,-0.016643431,,,,,,,,
2019-12-20,-0.027087387,0.022319966,0.041578415,0.067874434,-0.00526381,0.032715017,,,,,,,,
2019-12-27,0.005903093,0.034284011,0.068044034,0.107100571,0.009399297,0.046906773,,,,,,,,
2019-12-31,,,,,,,0.595239853,0.71218869,-0.050083923,3.115516778,0.240963972,4.527522206,0.967125527,14.74029413
2020-01-03,0.003952268,0.036566321,0.061491057,0.100650987,0.015879697,0.030763357,,,,,,,,
2020-01-10,-0.022285686,0.019880598,0.067566485,0.121694556,-0.048194165,0.00417543,,,,,,,,
2020-01-17,0.028386449,0.018246611,0.053212591,0.095389536,-0.021686782,-0.00629419,,,,,,,,
2020-01-24,0.01123315,0.020282032,0.039575625,0.071131517,-0.019578686,-0.017046388,,,,,,,,
